t,x,y,yaw
64.244,-0.9750,0.5258,-0.0412
64.265,-0.9750,0.5257,-0.0388
64.286,-0.9750,0.5256,-0.0363
64.307,-0.9750,0.5255,-0.0345
64.328,-0.9750,0.5255,-0.0345
64.349,-0.9750,0.5255,-0.0345
64.370,-0.9750,0.5255,-0.0345
64.391,-0.9750,0.5255,-0.0345
64.412,-0.9750,0.5255,-0.0345
64.433,-0.9750,0.5255,-0.0345
64.454,-0.9750,0.5255,-0.0345
64.475,-0.9750,0.5255,-0.0345
64.496,-0.9750,0.5255,-0.0345
64.517,-0.9750,0.5255,-0.0345
64.538,-0.9750,0.5255,-0.0345
64.559,-0.9750,0.5255,-0.0345
64.580,-0.9750,0.5255,-0.0345
64.601,-0.9750,0.5255,-0.0345
64.622,-0.9737,0.5255,-0.0356
64.643,-0.9717,0.5255,-0.0374
64.664,-0.9695,0.5255,-0.0392
64.685,-0.9675,0.5255,-0.0410
64.706,-0.9654,0.5255,-0.0429
64.727,-0.9623,0.5255,-0.0445
64.748,-0.9581,0.5254,-0.0459
64.769,-0.9539,0.5254,-0.0473
64.790,-0.9497,0.5253,-0.0487
64.811,-0.9455,0.5253,-0.0501
64.832,-0.9413,0.5252,-0.0515
64.853,-0.9360,0.5251,-0.0522
64.874,-0.9297,0.5249,-0.0522
64.895,-0.9234,0.5248,-0.0522
64.916,-0.9171,0.5246,-0.0522
64.937,-0.9108,0.5244,-0.0522
64.958,-0.9039,0.5242,-0.0522
64.979,-0.8955,0.5239,-0.0520
65.000,-0.8871,0.5236,-0.0517
65.021,-0.8787,0.5234,-0.0515
65.042,-0.8703,0.5231,-0.0512
65.063,-0.8620,0.5228,-0.0510
65.084,-0.8541,0.5225,-0.0507
65.105,-0.8461,0.5223,-0.0503
65.126,-0.8382,0.5220,-0.0500
65.147,-0.8302,0.5217,-0.0497
65.168,-0.8223,0.5215,-0.0494
65.189,-0.8143,0.5212,-0.0491
65.210,-0.8063,0.5210,-0.0487
65.231,-0.7983,0.5207,-0.0484
65.252,-0.7902,0.5205,-0.0481
65.273,-0.7822,0.5202,-0.0477
65.294,-0.7741,0.5200,-0.0474
65.315,-0.7660,0.5197,-0.0472
65.336,-0.7579,0.5194,-0.0469
65.357,-0.7497,0.5192,-0.0467
65.378,-0.7416,0.5189,-0.0464
65.399,-0.7337,0.5187,-0.0462
65.420,-0.7260,0.5185,-0.0459
65.441,-0.7182,0.5182,-0.0457
65.462,-0.7105,0.5180,-0.0454
65.483,-0.7027,0.5178,-0.0451
65.504,-0.6950,0.5175,-0.0449
65.525,-0.6875,0.5173,-0.0446
65.546,-0.6801,0.5171,-0.0442
65.567,-0.6727,0.5169,-0.0439
65.588,-0.6653,0.5167,-0.0436
65.609,-0.6579,0.5164,-0.0433
65.630,-0.6508,0.5162,-0.0430
65.651,-0.6439,0.5161,-0.0429
65.672,-0.6369,0.5159,-0.0427
65.693,-0.6300,0.5157,-0.0425
65.714,-0.6232,0.5155,-0.0423
65.735,-0.6166,0.5153,-0.0420
65.756,-0.6100,0.5151,-0.0418
65.777,-0.6034,0.5149,-0.0416
65.798,-0.5968,0.5148,-0.0413
65.819,-0.5906,0.5146,-0.0411
65.840,-0.5844,0.5145,-0.0408
65.861,-0.5783,0.5143,-0.0405
65.882,-0.5722,0.5142,-0.0403
65.903,-0.5663,0.5140,-0.0401
65.924,-0.5603,0.5139,-0.0400
65.945,-0.5544,0.5137,-0.0398
65.966,-0.5484,0.5136,-0.0396
65.987,-0.5425,0.5134,-0.0395
66.008,-0.5366,0.5133,-0.0393
66.029,-0.5308,0.5131,-0.0391
66.050,-0.5252,0.5130,-0.0390
66.071,-0.5196,0.5129,-0.0388
66.092,-0.5143,0.5127,-0.0387
66.113,-0.5089,0.5126,-0.0386
66.134,-0.5035,0.5125,-0.0385
66.155,-0.4981,0.5124,-0.0384
66.176,-0.4927,0.5123,-0.0384
66.197,-0.4876,0.5121,-0.0383
66.218,-0.4826,0.5120,-0.0382
66.239,-0.4775,0.5119,-0.0381
66.260,-0.4725,0.5118,-0.0380
66.281,-0.4676,0.5117,-0.0379
66.302,-0.4628,0.5116,-0.0377
66.323,-0.4579,0.5115,-0.0375
66.344,-0.4531,0.5114,-0.0374
66.365,-0.4483,0.5113,-0.0372
66.386,-0.4437,0.5112,-0.0370
66.407,-0.4391,0.5111,-0.0368
66.428,-0.4345,0.5110,-0.0366
66.449,-0.4299,0.5109,-0.0364
66.470,-0.4253,0.5108,-0.0362
66.491,-0.4210,0.5107,-0.0360
66.512,-0.4167,0.5107,-0.0360
66.533,-0.4125,0.5106,-0.0359
66.554,-0.4082,0.5105,-0.0358
66.575,-0.4041,0.5104,-0.0357
66.596,-0.4001,0.5103,-0.0355
66.617,-0.3961,0.5103,-0.0354
66.638,-0.3920,0.5102,-0.0353
66.659,-0.3880,0.5101,-0.0351
66.680,-0.3842,0.5100,-0.0350
66.701,-0.3805,0.5100,-0.0350
66.722,-0.3767,0.5099,-0.0350
66.743,-0.3730,0.5098,-0.0349
66.764,-0.3693,0.5098,-0.0348
66.785,-0.3656,0.5097,-0.0348
66.806,-0.3619,0.5096,-0.0347
66.827,-0.3582,0.5096,-0.0347
66.848,-0.3545,0.5095,-0.0346
66.869,-0.3509,0.5094,-0.0346
66.890,-0.3475,0.5094,-0.0346
66.911,-0.3442,0.5093,-0.0346
66.932,-0.3408,0.5093,-0.0346
66.953,-0.3375,0.5092,-0.0346
66.974,-0.3342,0.5092,-0.0346
66.995,-0.3309,0.5091,-0.0346
67.016,-0.3276,0.5091,-0.0346
67.037,-0.3243,0.5090,-0.0346
67.058,-0.3211,0.5090,-0.0346
67.079,-0.3179,0.5089,-0.0346
67.100,-0.3148,0.5089,-0.0346
67.121,-0.3116,0.5088,-0.0346
67.142,-0.3085,0.5088,-0.0346
67.163,-0.3056,0.5087,-0.0346
67.184,-0.3027,0.5087,-0.0346
67.205,-0.2999,0.5087,-0.0346
67.226,-0.2970,0.5086,-0.0346
67.247,-0.2942,0.5086,-0.0346
67.268,-0.2914,0.5086,-0.0346
67.289,-0.2886,0.5085,-0.0346
67.310,-0.2858,0.5085,-0.0346
67.331,-0.2830,0.5085,-0.0346
67.352,-0.2802,0.5084,-0.0346
67.373,-0.2775,0.5084,-0.0346
67.394,-0.2748,0.5084,-0.0346
67.415,-0.2721,0.5083,-0.0346
67.436,-0.2694,0.5083,-0.0346
67.457,-0.2668,0.5083,-0.0346
67.478,-0.2642,0.5083,-0.0346
67.499,-0.2616,0.5082,-0.0346
67.520,-0.2590,0.5082,-0.0346
67.541,-0.2565,0.5082,-0.0346
67.562,-0.2542,0.5082,-0.0346
67.583,-0.2519,0.5082,-0.0346
67.604,-0.2497,0.5081,-0.0346
67.625,-0.2474,0.5081,-0.0346
67.646,-0.2451,0.5081,-0.0346
67.667,-0.2428,0.5081,-0.0346
67.688,-0.2406,0.5081,-0.0346
67.709,-0.2385,0.5081,-0.0346
67.730,-0.2363,0.5081,-0.0346
67.751,-0.2342,0.5081,-0.0346
67.772,-0.2320,0.5081,-0.0346
67.793,-0.2299,0.5080,-0.0346
67.814,-0.2277,0.5080,-0.0346
67.835,-0.2255,0.5080,-0.0346
67.856,-0.2235,0.5080,-0.0347
67.877,-0.2215,0.5080,-0.0348
67.898,-0.2194,0.5080,-0.0349
67.919,-0.2173,0.5080,-0.0350
67.940,-0.2153,0.5080,-0.0351
67.961,-0.2134,0.5080,-0.0351
67.982,-0.2114,0.5080,-0.0351
68.003,-0.2095,0.5080,-0.0350
68.024,-0.2076,0.5081,-0.0350
68.045,-0.2057,0.5081,-0.0351
68.066,-0.2039,0.5081,-0.0352
68.087,-0.2020,0.5081,-0.0353
68.108,-0.2002,0.5081,-0.0353
68.129,-0.1984,0.5081,-0.0354
68.150,-0.1966,0.5081,-0.0356
68.171,-0.1949,0.5082,-0.0357
68.192,-0.1932,0.5082,-0.0359
68.213,-0.1915,0.5082,-0.0361
68.234,-0.1898,0.5082,-0.0362
68.255,-0.1882,0.5083,-0.0363
68.276,-0.1866,0.5083,-0.0364
68.297,-0.1850,0.5083,-0.0365
68.318,-0.1834,0.5084,-0.0366
68.339,-0.1820,0.5083,-0.0352
68.360,-0.1808,0.5081,-0.0336
68.381,-0.1795,0.5080,-0.0320
68.402,-0.1782,0.5079,-0.0304
68.423,-0.1770,0.5078,-0.0288
68.444,-0.1756,0.5077,-0.0283
68.465,-0.1742,0.5077,-0.0283
68.486,-0.1728,0.5077,-0.0283
68.507,-0.1714,0.5076,-0.0283
68.528,-0.1701,0.5076,-0.0283
68.549,-0.1688,0.5076,-0.0284
68.570,-0.1676,0.5075,-0.0285
68.591,-0.1663,0.5075,-0.0285
68.612,-0.1650,0.5075,-0.0286
68.633,-0.1638,0.5074,-0.0286
68.654,-0.1627,0.5074,-0.0286
68.675,-0.1615,0.5074,-0.0286
68.696,-0.1603,0.5073,-0.0286
68.717,-0.1592,0.5073,-0.0286
68.738,-0.1581,0.5073,-0.0287
68.759,-0.1570,0.5072,-0.0288
68.780,-0.1560,0.5072,-0.0288
68.801,-0.1549,0.5072,-0.0289
68.822,-0.1539,0.5072,-0.0290
68.843,-0.1529,0.5071,-0.0274
68.864,-0.1520,0.5070,-0.0254
68.885,-0.1510,0.5069,-0.0235
68.906,-0.1501,0.5068,-0.0215
68.927,-0.1492,0.5066,-0.0195
68.948,-0.1483,0.5065,-0.0175
68.969,-0.1475,0.5064,-0.0155
68.990,-0.1467,0.5063,-0.0135
69.011,-0.1458,0.5062,-0.0115
69.032,-0.1450,0.5061,-0.0095
69.053,-0.1443,0.5060,-0.0077
69.074,-0.1436,0.5059,-0.0059
69.095,-0.1429,0.5059,-0.0042
69.116,-0.1422,0.5058,-0.0024
69.137,-0.1414,0.5057,-0.0006
69.158,-0.1407,0.5056,0.0012
69.179,-0.1398,0.5055,0.0029
69.200,-0.1390,0.5055,0.0046
69.221,-0.1389,0.5055,0.0047
69.242,-0.1389,0.5055,0.0047
69.263,-0.1389,0.5055,0.0047
69.284,-0.1389,0.5055,0.0047
69.305,-0.1389,0.5055,0.0029
69.326,-0.1389,0.5065,-0.0180
69.347,-0.1389,0.5074,-0.0387
69.368,-0.1388,0.5084,-0.0590
69.389,-0.1386,0.5094,-0.0794
69.410,-0.1385,0.5103,-0.1001
69.431,-0.1384,0.5113,-0.1208
69.452,-0.1383,0.5122,-0.1415
69.473,-0.1381,0.5132,-0.1621
69.494,-0.1379,0.5141,-0.1827
69.515,-0.1377,0.5150,-0.2033
69.536,-0.1375,0.5160,-0.2239
69.557,-0.1372,0.5169,-0.2445
69.578,-0.1370,0.5178,-0.2652
69.599,-0.1367,0.5187,-0.2858
69.620,-0.1364,0.5197,-0.3064
69.641,-0.1361,0.5206,-0.3270
69.662,-0.1357,0.5215,-0.3476
69.683,-0.1354,0.5223,-0.3682
69.704,-0.1350,0.5232,-0.3888
69.725,-0.1346,0.5241,-0.4094
69.746,-0.1342,0.5250,-0.4300
69.767,-0.1338,0.5258,-0.4506
69.788,-0.1334,0.5267,-0.4712
69.809,-0.1329,0.5275,-0.4918
69.830,-0.1324,0.5283,-0.5124
69.851,-0.1319,0.5292,-0.5330
69.872,-0.1314,0.5300,-0.5536
69.893,-0.1309,0.5308,-0.5742
69.914,-0.1303,0.5315,-0.5948
69.935,-0.1298,0.5323,-0.6154
69.956,-0.1292,0.5331,-0.6360
69.977,-0.1286,0.5338,-0.6566
69.998,-0.1280,0.5346,-0.6772
70.019,-0.1274,0.5353,-0.6978
70.040,-0.1268,0.5360,-0.7184
70.061,-0.1261,0.5367,-0.7389
70.082,-0.1254,0.5374,-0.7595
70.103,-0.1248,0.5381,-0.7801
70.124,-0.1241,0.5387,-0.8008
70.145,-0.1233,0.5394,-0.8214
70.166,-0.1227,0.5400,-0.8411
70.187,-0.1220,0.5406,-0.8604
70.208,-0.1213,0.5411,-0.8794
70.229,-0.1206,0.5416,-0.8978
70.250,-0.1199,0.5422,-0.9162
70.271,-0.1193,0.5426,-0.9333
70.292,-0.1186,0.5431,-0.9504
70.313,-0.1180,0.5435,-0.9670
70.334,-0.1174,0.5439,-0.9832
70.355,-0.1167,0.5443,-0.9992
70.376,-0.1161,0.5447,-1.0142
70.397,-0.1155,0.5450,-1.0293
70.418,-0.1150,0.5453,-1.0437
70.439,-0.1144,0.5457,-1.0580
70.460,-0.1138,0.5460,-1.0718
70.481,-0.1133,0.5462,-1.0851
70.502,-0.1127,0.5465,-1.0983
70.523,-0.1122,0.5468,-1.1109
70.544,-0.1116,0.5470,-1.1235
70.565,-0.1111,0.5473,-1.1355
70.586,-0.1106,0.5475,-1.1472
70.607,-0.1101,0.5477,-1.1587
70.628,-0.1097,0.5479,-1.1697
70.649,-0.1092,0.5481,-1.1808
70.670,-0.1087,0.5482,-1.1911
70.691,-0.1083,0.5484,-1.2013
70.712,-0.1079,0.5486,-1.2113
70.733,-0.1074,0.5487,-1.2210
70.754,-0.1070,0.5489,-1.2306
70.775,-0.1066,0.5490,-1.2397
70.796,-0.1062,0.5491,-1.2487
70.817,-0.1058,0.5493,-1.2574
70.838,-0.1055,0.5494,-1.2659
70.859,-0.1051,0.5495,-1.2743
70.880,-0.1047,0.5496,-1.2822
70.901,-0.1044,0.5497,-1.2901
70.922,-0.1040,0.5498,-1.2977
70.943,-0.1037,0.5499,-1.3052
70.964,-0.1034,0.5500,-1.3124
70.985,-0.1031,0.5500,-1.3194
71.006,-0.1028,0.5501,-1.3263
71.027,-0.1025,0.5502,-1.3329
71.048,-0.1022,0.5503,-1.3395
71.069,-0.1019,0.5503,-1.3457
71.090,-0.1016,0.5504,-1.3518
71.111,-0.1013,0.5505,-1.3577
71.132,-0.1011,0.5505,-1.3635
71.153,-0.1008,0.5506,-1.3693
71.174,-0.1006,0.5506,-1.3746
71.195,-0.1003,0.5507,-1.3800
71.216,-0.1001,0.5507,-1.3853
71.237,-0.0999,0.5507,-1.3905
71.258,-0.0996,0.5508,-1.3958
71.279,-0.0994,0.5508,-1.4010
71.300,-0.0991,0.5509,-1.4063
71.321,-0.0989,0.5509,-1.4115
71.342,-0.0986,0.5509,-1.4167
71.363,-0.0984,0.5510,-1.4220
71.384,-0.0982,0.5510,-1.4272
71.405,-0.0979,0.5511,-1.4325
71.426,-0.0977,0.5511,-1.4377
71.447,-0.0974,0.5511,-1.4430
71.468,-0.0973,0.5511,-1.4467
71.489,-0.0971,0.5512,-1.4502
71.510,-0.0970,0.5512,-1.4535
71.531,-0.0968,0.5512,-1.4568
71.552,-0.0967,0.5512,-1.4600
71.573,-0.0965,0.5512,-1.4630
71.594,-0.0964,0.5512,-1.4660
71.615,-0.0962,0.5513,-1.4689
71.636,-0.0961,0.5513,-1.4718
71.657,-0.0960,0.5513,-1.4746
71.678,-0.0959,0.5513,-1.4772
71.699,-0.0957,0.5513,-1.4798
71.720,-0.0956,0.5513,-1.4824
71.741,-0.0955,0.5513,-1.4849
71.762,-0.0954,0.5513,-1.4874
71.783,-0.0953,0.5513,-1.4899
71.804,-0.0952,0.5514,-1.4924
71.825,-0.0950,0.5514,-1.4950
71.846,-0.0949,0.5514,-1.4975
71.867,-0.0948,0.5514,-1.5000
71.888,-0.0947,0.5514,-1.5025
71.909,-0.0946,0.5514,-1.5051
71.930,-0.0945,0.5514,-1.5076
71.951,-0.0943,0.5514,-1.5101
71.972,-0.0942,0.5514,-1.5126
71.993,-0.0941,0.5514,-1.5151
72.014,-0.0940,0.5514,-1.5176
72.035,-0.0939,0.5514,-1.5202
72.056,-0.0938,0.5514,-1.5227
72.077,-0.0936,0.5515,-1.5252
72.098,-0.0935,0.5515,-1.5277
72.119,-0.0934,0.5515,-1.5302
72.140,-0.0933,0.5515,-1.5328
72.161,-0.0932,0.5515,-1.5353
72.182,-0.0931,0.5515,-1.5378
72.203,-0.0929,0.5515,-1.5403
72.224,-0.0928,0.5515,-1.5428
72.245,-0.0927,0.5515,-1.5454
72.266,-0.0926,0.5515,-1.5479
72.287,-0.0925,0.5515,-1.5504
72.308,-0.0924,0.5515,-1.5529
72.329,-0.0922,0.5515,-1.5554
72.350,-0.0921,0.5515,-1.5580
72.371,-0.0921,0.5515,-1.5581
72.392,-0.0921,0.5515,-1.5581
72.413,-0.0921,0.5515,-1.5581
72.434,-0.0921,0.5515,-1.5581
72.455,-0.0921,0.5515,-1.5581
72.476,-0.0921,0.5515,-1.5581
72.497,-0.0921,0.5515,-1.5581
72.518,-0.0921,0.5515,-1.5581
72.539,-0.0921,0.5515,-1.5581
72.560,-0.0921,0.5515,-1.5581
72.581,-0.0921,0.5515,-1.5581
72.602,-0.0921,0.5515,-1.5581
72.623,-0.0921,0.5515,-1.5581
72.644,-0.0921,0.5515,-1.5581
72.665,-0.0921,0.5511,-1.5585
72.686,-0.0920,0.5490,-1.5608
72.707,-0.0918,0.5469,-1.5632
72.728,-0.0917,0.5449,-1.5655
72.749,-0.0916,0.5428,-1.5679
72.770,-0.0915,0.5407,-1.5702
72.791,-0.0914,0.5386,-1.5725
72.812,-0.0912,0.5352,-1.5746
72.833,-0.0910,0.5313,-1.5766
72.854,-0.0908,0.5273,-1.5787
72.875,-0.0906,0.5234,-1.5807
72.896,-0.0905,0.5195,-1.5827
72.917,-0.0903,0.5151,-1.5847
72.938,-0.0901,0.5091,-1.5866
72.959,-0.0899,0.5031,-1.5884
72.980,-0.0897,0.4971,-1.5903
73.001,-0.0895,0.4911,-1.5921
73.022,-0.0894,0.4851,-1.5940
73.043,-0.0892,0.4785,-1.5958
73.064,-0.0890,0.4705,-1.5977
73.085,-0.0889,0.4624,-1.5994
73.106,-0.0887,0.4544,-1.6012
73.127,-0.0886,0.4463,-1.6029
73.148,-0.0885,0.4383,-1.6045
73.169,-0.0884,0.4302,-1.6061
73.190,-0.0883,0.4222,-1.6077
73.211,-0.0882,0.4141,-1.6092
73.232,-0.0881,0.4061,-1.6107
73.253,-0.0881,0.3980,-1.6121
73.274,-0.0881,0.3899,-1.6134
73.295,-0.0884,0.3815,-1.6141
73.316,-0.0888,0.3731,-1.6147
73.337,-0.0891,0.3647,-1.6153
73.358,-0.0895,0.3564,-1.6159
73.379,-0.0896,0.3480,-1.6167
73.400,-0.0896,0.3398,-1.6177
73.421,-0.0895,0.3315,-1.6187
73.442,-0.0895,0.3232,-1.6196
73.463,-0.0898,0.3149,-1.6201
73.484,-0.0902,0.3065,-1.6206
73.505,-0.0906,0.2981,-1.6210
73.526,-0.0909,0.2897,-1.6214
73.547,-0.0913,0.2813,-1.6218
73.568,-0.0913,0.2730,-1.6227
73.589,-0.0913,0.2647,-1.6237
73.610,-0.0913,0.2564,-1.6246
73.631,-0.0914,0.2481,-1.6253
73.652,-0.0918,0.2397,-1.6255
73.673,-0.0922,0.2313,-1.6257
73.694,-0.0926,0.2229,-1.6259
73.715,-0.0930,0.2146,-1.6261
73.736,-0.0931,0.2064,-1.6263
73.757,-0.0933,0.1982,-1.6266
73.778,-0.0934,0.1900,-1.6268
73.799,-0.0936,0.1819,-1.6271
73.820,-0.0937,0.1737,-1.6273
73.841,-0.0941,0.1654,-1.6274
73.862,-0.0945,0.1570,-1.6274
73.883,-0.0950,0.1486,-1.6274
73.904,-0.0955,0.1402,-1.6274
73.925,-0.0960,0.1318,-1.6274
73.946,-0.0964,0.1234,-1.6274
73.967,-0.0969,0.1151,-1.6274
73.988,-0.0974,0.1067,-1.6274
74.009,-0.0979,0.0983,-1.6274
74.030,-0.0983,0.0899,-1.6274
74.051,-0.0988,0.0815,-1.6274
74.072,-0.0993,0.0731,-1.6274
74.093,-0.0998,0.0648,-1.6274
74.114,-0.1002,0.0565,-1.6274
74.135,-0.1007,0.0482,-1.6274
74.156,-0.1012,0.0399,-1.6274
74.177,-0.1016,0.0318,-1.6274
74.198,-0.1021,0.0236,-1.6273
74.219,-0.1026,0.0154,-1.6272
74.240,-0.1030,0.0073,-1.6272
74.261,-0.1035,-0.0009,-1.6271
74.282,-0.1040,-0.0091,-1.6270
74.303,-0.1044,-0.0173,-1.6269
74.324,-0.1049,-0.0257,-1.6268
74.345,-0.1054,-0.0341,-1.6268
74.366,-0.1059,-0.0425,-1.6267
74.387,-0.1063,-0.0509,-1.6266
74.408,-0.1068,-0.0593,-1.6265
74.429,-0.1073,-0.0677,-1.6264
74.450,-0.1077,-0.0760,-1.6263
74.471,-0.1082,-0.0844,-1.6261
74.492,-0.1087,-0.0928,-1.6259
74.513,-0.1092,-0.1012,-1.6258
74.534,-0.1096,-0.1096,-1.6256
74.555,-0.1101,-0.1180,-1.6255
74.576,-0.1106,-0.1264,-1.6253
74.597,-0.1110,-0.1347,-1.6252
74.618,-0.1115,-0.1430,-1.6251
74.639,-0.1119,-0.1513,-1.6250
74.660,-0.1124,-0.1595,-1.6249
74.681,-0.1128,-0.1678,-1.6248
74.702,-0.1133,-0.1761,-1.6247
74.723,-0.1137,-0.1844,-1.6246
74.744,-0.1142,-0.1926,-1.6244
74.765,-0.1146,-0.2009,-1.6243
74.786,-0.1151,-0.2092,-1.6241
74.807,-0.1155,-0.2174,-1.6240
74.828,-0.1160,-0.2257,-1.6238
74.849,-0.1164,-0.2340,-1.6236
74.870,-0.1169,-0.2424,-1.6234
74.891,-0.1173,-0.2508,-1.6232
74.912,-0.1178,-0.2592,-1.6230
74.933,-0.1182,-0.2675,-1.6228
74.954,-0.1187,-0.2758,-1.6225
74.975,-0.1191,-0.2840,-1.6223
74.996,-0.1195,-0.2923,-1.6220
75.017,-0.1200,-0.3006,-1.6218
75.038,-0.1204,-0.3088,-1.6215
75.059,-0.1208,-0.3171,-1.6213
75.080,-0.1213,-0.3254,-1.6210
75.101,-0.1217,-0.3337,-1.6207
75.122,-0.1221,-0.3419,-1.6204
75.143,-0.1225,-0.3502,-1.6201
75.164,-0.1230,-0.3585,-1.6198
75.185,-0.1234,-0.3669,-1.6195
75.206,-0.1238,-0.3753,-1.6191
75.227,-0.1242,-0.3836,-1.6188
75.248,-0.1247,-0.3920,-1.6185
75.269,-0.1251,-0.4004,-1.6182
75.290,-0.1255,-0.4088,-1.6178
75.311,-0.1259,-0.4172,-1.6175
75.332,-0.1263,-0.4256,-1.6171
75.353,-0.1267,-0.4340,-1.6167
75.374,-0.1271,-0.4424,-1.6163
75.395,-0.1275,-0.4508,-1.6159
75.416,-0.1279,-0.4592,-1.6155
75.437,-0.1283,-0.4675,-1.6151
75.458,-0.1287,-0.4759,-1.6149
75.479,-0.1291,-0.4843,-1.6147
75.500,-0.1294,-0.4927,-1.6144
75.521,-0.1298,-0.5011,-1.6142
75.542,-0.1302,-0.5095,-1.6140
75.563,-0.1306,-0.5179,-1.6139
75.584,-0.1309,-0.5263,-1.6137
75.605,-0.1313,-0.5347,-1.6135
75.626,-0.1316,-0.5431,-1.6134
75.647,-0.1320,-0.5515,-1.6132
75.668,-0.1324,-0.5599,-1.6131
75.689,-0.1327,-0.5682,-1.6129
75.710,-0.1331,-0.5766,-1.6127
75.731,-0.1335,-0.5849,-1.6125
75.752,-0.1338,-0.5932,-1.6122
75.773,-0.1342,-0.6014,-1.6120
75.794,-0.1345,-0.6097,-1.6117
75.815,-0.1349,-0.6180,-1.6115
75.836,-0.1352,-0.6263,-1.6113
75.857,-0.1356,-0.6346,-1.6110
75.878,-0.1359,-0.6429,-1.6108
75.899,-0.1362,-0.6511,-1.6105
75.920,-0.1366,-0.6594,-1.6103
75.941,-0.1369,-0.6678,-1.6100
75.962,-0.1373,-0.6762,-1.6097
75.983,-0.1376,-0.6846,-1.6094
76.004,-0.1380,-0.6930,-1.6090
76.025,-0.1383,-0.7014,-1.6087
76.046,-0.1386,-0.7097,-1.6084
76.067,-0.1389,-0.7181,-1.6081
76.088,-0.1393,-0.7265,-1.6078
76.109,-0.1396,-0.7349,-1.6074
76.130,-0.1399,-0.7433,-1.6072
76.151,-0.1402,-0.7517,-1.6069
76.172,-0.1405,-0.7601,-1.6067
76.193,-0.1409,-0.7685,-1.6064
76.214,-0.1412,-0.7769,-1.6062
76.235,-0.1415,-0.7850,-1.6060
76.256,-0.1418,-0.7931,-1.6058
76.277,-0.1420,-0.8011,-1.6056
76.298,-0.1423,-0.8092,-1.6054
76.319,-0.1426,-0.8172,-1.6052
76.340,-0.1429,-0.8254,-1.6049
76.361,-0.1432,-0.8335,-1.6046
76.382,-0.1435,-0.8417,-1.6043
76.403,-0.1438,-0.8498,-1.6041
76.424,-0.1441,-0.8579,-1.6038
76.445,-0.1443,-0.8662,-1.6035
76.466,-0.1446,-0.8744,-1.6032
76.487,-0.1449,-0.8827,-1.6029
76.508,-0.1452,-0.8910,-1.6026
76.529,-0.1455,-0.8992,-1.6024
76.550,-0.1457,-0.9075,-1.6021
76.571,-0.1460,-0.9158,-1.6018
76.592,-0.1463,-0.9240,-1.6015
76.613,-0.1465,-0.9324,-1.6013
76.634,-0.1468,-0.9408,-1.6011
76.655,-0.1471,-0.9492,-1.6009
76.676,-0.1473,-0.9576,-1.6007
76.697,-0.1476,-0.9660,-1.6005
76.718,-0.1478,-0.9742,-1.6003
76.739,-0.1481,-0.9820,-1.6001
76.760,-0.1483,-0.9898,-1.5999
76.781,-0.1485,-0.9976,-1.5997
76.802,-0.1488,-1.0054,-1.5995
76.823,-0.1490,-1.0126,-1.5994
76.844,-0.1492,-1.0199,-1.5992
76.865,-0.1494,-1.0272,-1.5991
76.886,-0.1496,-1.0345,-1.5990
76.907,-0.1498,-1.0415,-1.5989
76.928,-0.1500,-1.0485,-1.5988
76.949,-0.1502,-1.0555,-1.5986
76.970,-0.1504,-1.0625,-1.5985
76.991,-0.1506,-1.0694,-1.5984
77.012,-0.1508,-1.0761,-1.5982
77.033,-0.1510,-1.0828,-1.5980
77.054,-0.1512,-1.0894,-1.5978
77.075,-0.1514,-1.0958,-1.5976
77.096,-0.1516,-1.1022,-1.5974
77.117,-0.1517,-1.1085,-1.5972
77.138,-0.1519,-1.1145,-1.5971
77.159,-0.1521,-1.1205,-1.5969
77.180,-0.1522,-1.1265,-1.5968
77.201,-0.1524,-1.1326,-1.5967
77.222,-0.1526,-1.1385,-1.5965
77.243,-0.1527,-1.1444,-1.5963
77.264,-0.1529,-1.1503,-1.5961
77.285,-0.1530,-1.1562,-1.5959
77.306,-0.1532,-1.1620,-1.5957
77.327,-0.1533,-1.1674,-1.5956
77.348,-0.1535,-1.1727,-1.5955
77.369,-0.1536,-1.1781,-1.5954
77.390,-0.1537,-1.1835,-1.5953
77.411,-0.1539,-1.1889,-1.5952
77.432,-0.1540,-1.1942,-1.5951
77.453,-0.1542,-1.1996,-1.5950
77.474,-0.1543,-1.2050,-1.5949
77.495,-0.1544,-1.2103,-1.5947
77.516,-0.1546,-1.2156,-1.5946
77.537,-0.1547,-1.2208,-1.5944
77.558,-0.1548,-1.2261,-1.5942
77.579,-0.1550,-1.2313,-1.5940
77.600,-0.1551,-1.2365,-1.5938
77.621,-0.1552,-1.2413,-1.5936
77.642,-0.1553,-1.2462,-1.5935
77.663,-0.1554,-1.2509,-1.5933
77.684,-0.1555,-1.2554,-1.5932
77.705,-0.1556,-1.2599,-1.5931
77.726,-0.1557,-1.2644,-1.5930
77.747,-0.1559,-1.2688,-1.5929
77.768,-0.1560,-1.2733,-1.5928
77.789,-0.1561,-1.2778,-1.5927
77.810,-0.1562,-1.2823,-1.5926
77.831,-0.1563,-1.2866,-1.5925
77.852,-0.1563,-1.2908,-1.5925
77.873,-0.1564,-1.2949,-1.5925
77.894,-0.1565,-1.2991,-1.5925
77.915,-0.1566,-1.3031,-1.5925
77.936,-0.1567,-1.3071,-1.5925
77.957,-0.1568,-1.3111,-1.5925
77.978,-0.1569,-1.3150,-1.5925
77.999,-0.1570,-1.3190,-1.5925
78.020,-0.1570,-1.3230,-1.5925
